"session_id","campaign","product","event_id","type"
"1044","patriotic","diet","1659","load"
"1044","patriotic","diet","1660","click"
"1045","funny","classic","1661","load"
"1045","funny","classic","1662","click"
"1045","funny","classic","1663","click"
"1046","funny","diet","1664","load"
"1047","patriotic","classic","1665","load"
"1048","patriotic","diet","1666","load"
"1048","patriotic","diet","1667","click"
"1049","funny","diet","1668","load"
"1050","funny","diet","1669","load"
"1051","patriotic","classic","1670","load"
"1052","patriotic","diet","1671","load"
"1053","funny","classic","1672","load"
"1053","funny","classic","1673","click"
"1054","funny","classic","1674","load"
"1054","funny","classic","1675","click"
"1054","funny","classic","1676","click"
"1055","funny","classic","1677","load"
"1056","patriotic","classic","1678","load"
"1057","funny","classic","1679","load"
"1057","funny","classic","1680","click"
"1057","funny","classic","1681","click"
"1058","patriotic","classic","1682","load"
"1059","patriotic","classic","1683","load"
"1060","patriotic","diet","1684","load"
"1060","patriotic","diet","1685","click"
"1061","funny","classic","1686","load"
"1061","funny","classic","1687","click"
"1061","funny","classic","1688","click"
"1062","patriotic","classic","1689","load"
"1063","funny","classic","1690","load"
"1064","patriotic","diet","1691","load"
"1065","funny","classic","1692","load"
"1065","funny","classic","1693","click"
"1065","funny","classic","1694","click"
"1066","patriotic","diet","1695","load"
"1067","funny","classic","1696","load"
"1067","funny","classic","1697","click"
"1067","funny","classic","1698","click"
"1068","patriotic","diet","1699","load"
"1069","funny","classic","1700","load"
"1070","funny","classic","1701","load"
"1070","funny","classic","1702","click"
"1071","patriotic","classic","1703","load"
"1072","funny","classic","1704","load"
"1072","funny","classic","1705","click"
"1072","funny","classic","1706","click"
"1073","funny","diet","1707","load"
"1074","funny","diet","1708","load"
"1075","funny","classic","1709","load"
"1075","funny","classic","1710","click"
"1075","funny","classic","1711","click"
"1075","funny","classic","1712","click"
"1076","patriotic","diet","1713","load"
"1076","patriotic","diet","1714","click"
"1077","patriotic","classic","1715","load"
"1078","patriotic","classic","1716","load"
"1078","patriotic","classic","1717","click"
"1079","funny","classic","1718","load"
"1079","funny","classic","1719","click"
"1080","patriotic","classic","1720","load"
"1081","patriotic","diet","1721","load"
"1082","funny","diet","1722","load"
"1083","patriotic","diet","1723","load"
"1084","funny","diet","1724","load"
"1085","patriotic","diet","1725","load"
"1086","patriotic","diet","1726","load"
"1087","funny","diet","1727","load"
"1088","patriotic","diet","1728","load"
"1089","patriotic","classic","1729","load"
"1090","patriotic","diet","1730","load"
"1091","patriotic","classic","1731","load"
"1092","funny","classic","1732","load"
"1092","funny","classic","1733","click"
"1092","funny","classic","1734","click"
"1093","patriotic","diet","1735","load"
"1094","funny","classic","1736","load"
"1095","patriotic","classic","1737","load"
"1096","funny","diet","1738","load"
"1097","funny","diet","1739","load"
"1098","funny","classic","1740","load"
"1099","patriotic","classic","1741","load"
"1100","funny","classic","1742","load"
"1101","patriotic","classic","1743","load"
"1102","patriotic","classic","1744","load"
"1103","patriotic","classic","1745","load"
"1104","funny","classic","1746","load"
"1104","funny","classic","1747","click"
"1104","funny","classic","1748","click"
"1104","funny","classic","1749","click"
"1105","funny","diet","1750","load"
"1105","funny","diet","1751","click"
"1106","funny","diet","1752","load"
"1106","funny","diet","1753","click"
"1107","patriotic","classic","1754","load"
"1108","patriotic","diet","1755","load"
"1109","patriotic","diet","1756","load"
"1109","patriotic","diet","1757","click"
"1110","funny","diet","1758","load"
"1111","patriotic","classic","1759","load"
"1112","funny","classic","1760","load"
"1112","funny","classic","1761","click"
"1113","patriotic","classic","1762","load"
"1114","patriotic","diet","1763","load"
"1115","funny","diet","1764","load"
"1116","funny","diet","1765","load"
"1117","patriotic","classic","1766","load"
"1118","patriotic","classic","1767","load"
"1119","patriotic","diet","1768","load"
"1119","patriotic","diet","1769","click"
"1120","patriotic","diet","1770","load"
"1121","funny","classic","1771","load"
"1121","funny","classic","1772","click"
"1121","funny","classic","1773","click"
"1121","funny","classic","1774","click"
"1122","patriotic","classic","1775","load"
"1123","patriotic","diet","1776","load"
"1124","patriotic","classic","1777","load"
"1125","funny","classic","1778","load"
"1126","funny","classic","1779","load"
"1126","funny","classic","1780","click"
"1126","funny","classic","1781","click"
"1127","patriotic","diet","1782","load"
"1128","patriotic","classic","1783","load"
"1129","patriotic","diet","1784","load"
"1130","funny","diet","1785","load"
"1131","patriotic","diet","1786","load"
"1132","patriotic","classic","1787","load"
"1133","funny","diet","1788","load"
"1133","funny","diet","1789","click"
"1134","funny","diet","1790","load"
"1135","funny","diet","1791","load"
"1136","funny","classic","1792","load"
"1136","funny","classic","1793","click"
"1137","funny","diet","1794","load"
"1137","funny","diet","1795","click"
"1138","funny","classic","1796","load"
"1138","funny","classic","1797","click"
"1138","funny","classic","1798","click"
"1138","funny","classic","1799","click"
"1139","funny","classic","1800","load"
"1139","funny","classic","1801","click"
"1139","funny","classic","1802","click"
"1140","patriotic","diet","1803","load"
"1141","funny","classic","1804","load"
"1141","funny","classic","1805","click"
"1142","funny","diet","1806","load"
"1143","funny","diet","1807","load"
"1144","patriotic","diet","1808","load"
"1145","funny","classic","1809","load"
"1145","funny","classic","1810","click"
"1145","funny","classic","1811","click"
"1146","funny","diet","1812","load"
"1147","funny","classic","1813","load"
"1147","funny","classic","1814","click"
"1147","funny","classic","1815","click"
"1148","funny","diet","1816","load"
"1149","funny","diet","1817","load"
"1150","funny","diet","1818","load"
"1151","funny","diet","1819","load"
"1152","patriotic","diet","1820","load"
"1153","funny","diet","1821","load"
"1154","patriotic","classic","1822","load"
"1155","patriotic","classic","1823","load"
"1156","patriotic","classic","1824","load"
"1157","funny","classic","1825","load"
"1157","funny","classic","1826","click"
"1158","patriotic","classic","1827","load"
"1159","funny","classic","1828","load"
"1159","funny","classic","1829","click"
"1160","patriotic","classic","1830","load"
"1160","patriotic","classic","1831","click"
"1161","funny","diet","1832","load"
"1161","funny","diet","1833","click"
"1162","funny","classic","1834","load"
"1162","funny","classic","1835","click"
"1162","funny","classic","1836","click"
"1162","funny","classic","1837","click"
"1163","funny","classic","1838","load"
"1163","funny","classic","1839","click"
"1163","funny","classic","1840","click"
"1163","funny","classic","1841","click"
"1164","patriotic","classic","1842","load"
"1165","funny","diet","1843","load"
"1166","funny","diet","1844","load"
"1167","patriotic","classic","1845","load"
"1168","funny","classic","1846","load"
"1168","funny","classic","1847","click"
"1169","patriotic","diet","1848","load"
"1169","patriotic","diet","1849","click"
"1170","funny","classic","1850","load"
"1170","funny","classic","1851","click"
"1170","funny","classic","1852","click"
"1171","funny","classic","1853","load"
"1172","funny","classic","1854","load"
"1172","funny","classic","1855","click"
"1173","patriotic","classic","1856","load"
"1174","funny","classic","1857","load"
"1174","funny","classic","1858","click"
"1174","funny","classic","1859","click"
"1175","patriotic","diet","1860","load"
"1176","funny","classic","1861","load"
"1176","funny","classic","1862","click"
"1177","patriotic","diet","1863","load"
"1178","patriotic","diet","1864","load"
"1179","funny","classic","1865","load"
"1180","funny","classic","1866","load"
"1181","patriotic","diet","1867","load"
"1181","patriotic","diet","1868","click"
"1182","patriotic","classic","1869","load"
"1183","patriotic","classic","1870","load"
"1183","patriotic","classic","1871","click"
"1184","patriotic","classic","1872","load"
"1185","patriotic","classic","1873","load"
"1185","patriotic","classic","1874","click"
"1186","funny","classic","1875","load"
"1186","funny","classic","1876","click"
"1186","funny","classic","1877","click"
"1186","funny","classic","1878","click"
"1186","funny","classic","1879","click"
"1187","patriotic","classic","1880","load"
"1188","patriotic","classic","1881","load"
"1188","patriotic","classic","1882","click"
"1189","funny","classic","1883","load"
"1190","funny","diet","1884","load"
"1191","patriotic","diet","1885","load"
"1191","patriotic","diet","1886","click"
"1191","patriotic","diet","1887","click"
"1192","funny","classic","1888","load"
"1192","funny","classic","1889","click"
"1192","funny","classic","1890","click"
"1192","funny","classic","1891","click"
"1193","funny","classic","1892","load"
"1193","funny","classic","1893","click"
"1194","funny","classic","1894","load"
"1194","funny","classic","1895","click"
"1195","patriotic","classic","1896","load"
"1196","funny","diet","1897","load"
"1197","funny","diet","1898","load"
"1198","patriotic","classic","1899","load"
"1199","patriotic","classic","1900","load"
"1200","funny","classic","1901","load"
"1200","funny","classic","1902","click"
"1201","funny","diet","1903","load"
"1202","funny","classic","1904","load"
"1203","funny","classic","1905","load"
"1204","patriotic","diet","1906","load"
"1205","funny","classic","1907","load"
"1205","funny","classic","1908","click"
"1205","funny","classic","1909","click"
"1206","funny","classic","1910","load"
"1206","funny","classic","1911","click"
"1206","funny","classic","1912","click"
"1206","funny","classic","1913","click"
"1206","funny","classic","1914","click"
"1206","funny","classic","1915","click"
"1207","patriotic","classic","1916","load"
"1208","funny","diet","1917","load"
"1209","funny","diet","1918","load"
"1209","funny","diet","1919","click"
"1210","funny","diet","1920","load"
"1211","patriotic","diet","1921","load"
"1212","patriotic","classic","1922","load"
"1213","funny","classic","1923","load"
"1214","funny","diet","1924","load"
"1215","funny","diet","1925","load"
"1216","patriotic","diet","1926","load"
"1216","patriotic","diet","1927","click"
"1217","funny","classic","1928","load"
"1217","funny","classic","1929","click"
"1217","funny","classic","1930","click"
"1217","funny","classic","1931","click"
"1218","funny","classic","1932","load"
"1219","patriotic","diet","1933","load"
"1220","patriotic","diet","1934","load"
"1221","patriotic","classic","1935","load"
"1222","funny","diet","1936","load"
"1223","funny","classic","1937","load"
"1223","funny","classic","1938","click"
"1224","patriotic","diet","1939","load"
"1225","funny","classic","1940","load"
"1225","funny","classic","1941","click"
"1226","funny","classic","1942","load"
"1226","funny","classic","1943","click"
"1226","funny","classic","1944","click"
"1226","funny","classic","1945","click"
"1227","patriotic","diet","1946","load"
"1227","patriotic","diet","1947","click"
"1228","patriotic","classic","1948","load"
"1229","patriotic","classic","1949","load"
"1229","patriotic","classic","1950","click"
"1229","patriotic","classic","1951","click"
"1230","patriotic","classic","1952","load"
"1230","patriotic","classic","1953","click"
"1231","funny","classic","1954","load"
"1231","funny","classic","1955","click"
"1231","funny","classic","1956","click"
"1232","patriotic","diet","1957","load"
"1233","patriotic","diet","1958","load"
"1234","funny","classic","1959","load"
"1234","funny","classic","1960","click"
"1235","funny","diet","1961","load"
"1236","patriotic","classic","1962","load"
"1237","patriotic","diet","1963","load"
"1238","patriotic","diet","1964","load"
"1239","funny","classic","1965","load"
"1239","funny","classic","1966","click"
"1239","funny","classic","1967","click"
"1240","funny","diet","1968","load"
"1241","funny","diet","1969","load"
"1242","funny","diet","1970","load"
"1243","patriotic","diet","1971","load"
"1244","funny","diet","1972","load"
"1245","patriotic","classic","1973","load"
"1246","funny","classic","1974","load"
"1246","funny","classic","1975","click"
"1247","patriotic","classic","1976","load"
"1248","funny","classic","1977","load"
"1248","funny","classic","1978","click"
"1249","patriotic","classic","1979","load"
"1250","patriotic","classic","1980","load"
"1251","patriotic","diet","1981","load"
"1252","funny","diet","1982","load"
"1253","patriotic","diet","1983","load"
"1254","patriotic","diet","1984","load"
"1254","patriotic","diet","1985","click"
"1254","patriotic","diet","1986","click"
"1254","patriotic","diet","1987","click"
"1254","patriotic","diet","1988","click"
"1255","funny","classic","1989","load"
"1256","funny","diet","1990","load"
"1257","patriotic","diet","1991","load"
"1258","funny","classic","1992","load"
"1258","funny","classic","1993","click"
"1259","funny","diet","1994","load"
"1260","patriotic","diet","1995","load"
"1260","patriotic","diet","1996","click"
"1260","patriotic","diet","1997","click"
"1261","patriotic","classic","1998","load"
"1262","funny","diet","1999","load"
"1263","funny","diet","2000","load"
"1263","funny","diet","2001","click"
"1264","patriotic","classic","2002","load"
"1265","funny","diet","2003","load"
"1266","funny","classic","2004","load"
"1266","funny","classic","2005","click"
"1266","funny","classic","2006","click"
"1266","funny","classic","2007","click"
"1267","funny","diet","2008","load"
"1268","funny","diet","2009","load"
"1269","funny","classic","2010","load"
"1269","funny","classic","2011","click"
"1270","funny","diet","2012","load"
"1271","patriotic","diet","2013","load"
"1272","patriotic","diet","2014","load"
"1273","funny","diet","2015","load"
"1274","patriotic","diet","2016","load"
"1274","patriotic","diet","2017","click"
"1275","patriotic","classic","2018","load"
"1276","funny","diet","2019","load"
"1277","funny","classic","2020","load"
"1277","funny","classic","2021","click"
"1278","funny","diet","2022","load"
"1279","funny","diet","2023","load"
"1280","patriotic","diet","2024","load"
"1281","funny","diet","2025","load"
"1281","funny","diet","2026","click"
"1282","funny","diet","2027","load"
"1283","patriotic","classic","2028","load"
"1284","patriotic","classic","2029","load"
"1284","patriotic","classic","2030","click"
"1285","funny","classic","2031","load"
"1285","funny","classic","2032","click"
"1285","funny","classic","2033","click"
"1286","patriotic","diet","2034","load"
"1287","funny","diet","2035","load"
"1288","patriotic","classic","2036","load"
"1288","patriotic","classic","2037","click"
"1289","funny","classic","2038","load"
"1289","funny","classic","2039","click"
"1289","funny","classic","2040","click"
"1289","funny","classic","2041","click"
"1290","patriotic","diet","2042","load"
"1291","patriotic","classic","2043","load"
"1292","funny","classic","2044","load"
"1292","funny","classic","2045","click"
"1292","funny","classic","2046","click"
"1293","patriotic","classic","2047","load"
"1294","patriotic","classic","2048","load"
"1294","patriotic","classic","2049","click"
"1294","patriotic","classic","2050","click"
"1295","funny","classic","2051","load"
"1295","funny","classic","2052","click"
"1295","funny","classic","2053","click"
"1295","funny","classic","2054","click"
"1296","funny","diet","2055","load"
"1297","funny","classic","2056","load"
"1297","funny","classic","2057","click"
"1298","funny","classic","2058","load"
"1299","patriotic","classic","2059","load"
"1299","patriotic","classic","2060","click"
"1299","patriotic","classic","2061","click"
"1300","patriotic","diet","2062","load"
"1301","patriotic","diet","2063","load"
"1302","funny","classic","2064","load"
"1302","funny","classic","2065","click"
"1303","patriotic","classic","2066","load"
"1304","patriotic","diet","2067","load"
"1304","patriotic","diet","2068","click"
"1305","funny","diet","2069","load"
"1306","patriotic","classic","2070","load"
"1307","patriotic","classic","2071","load"
"1308","patriotic","diet","2072","load"
"1308","patriotic","diet","2073","click"
"1309","patriotic","diet","2074","load"
"1309","patriotic","diet","2075","click"
"1310","funny","diet","2076","load"
"1311","patriotic","classic","2077","load"
"1312","patriotic","classic","2078","load"
"1312","patriotic","classic","2079","click"
"1313","funny","classic","2080","load"
"1313","funny","classic","2081","click"
"1313","funny","classic","2082","click"
"1313","funny","classic","2083","click"
"1313","funny","classic","2084","click"
"1314","funny","diet","2085","load"
"1315","patriotic","classic","2086","load"
"1316","patriotic","diet","2087","load"
"1316","patriotic","diet","2088","click"
"1317","funny","diet","2089","load"
"1318","funny","diet","2090","load"
"1318","funny","diet","2091","click"
"1319","patriotic","diet","2092","load"
"1320","patriotic","classic","2093","load"
"1321","funny","classic","2094","load"
"1321","funny","classic","2095","click"
"1322","patriotic","diet","2096","load"
"1322","patriotic","diet","2097","click"
"1322","patriotic","diet","2098","click"
"1323","funny","classic","2099","load"
"1323","funny","classic","2100","click"
"1323","funny","classic","2101","click"
"1324","funny","classic","2102","load"
"1325","funny","diet","2103","load"
"1326","funny","classic","2104","load"
"1327","patriotic","classic","2105","load"
"1328","funny","diet","2106","load"
"1329","funny","classic","2107","load"
"1329","funny","classic","2108","click"
"1329","funny","classic","2109","click"
"1329","funny","classic","2110","click"
"1330","funny","diet","2111","load"
"1330","funny","diet","2112","click"
"1331","funny","classic","2113","load"
"1331","funny","classic","2114","click"
"1332","funny","classic","2115","load"
"1332","funny","classic","2116","click"
"1333","funny","classic","2117","load"
"1333","funny","classic","2118","click"
"1333","funny","classic","2119","click"
"1334","funny","diet","2120","load"
"1335","funny","diet","2121","load"
"1336","patriotic","classic","2122","load"
"1337","patriotic","classic","2123","load"
"1338","patriotic","diet","2124","load"
"1339","patriotic","diet","2125","load"
"1340","patriotic","diet","2126","load"
"1341","patriotic","classic","2127","load"
"1342","funny","classic","2128","load"
"1342","funny","classic","2129","click"
"1342","funny","classic","2130","click"
"1342","funny","classic","2131","click"
"1343","patriotic","classic","2132","load"
"1344","funny","diet","2133","load"
"1345","funny","diet","2134","load"
"1345","funny","diet","2135","click"
"1346","funny","diet","2136","load"
"1347","funny","classic","2137","load"
"1347","funny","classic","2138","click"
"1347","funny","classic","2139","click"
"1347","funny","classic","2140","click"
"1347","funny","classic","2141","click"
"1348","patriotic","diet","2142","load"
"1349","funny","diet","2143","load"
"1350","funny","classic","2144","load"
"1350","funny","classic","2145","click"
"1350","funny","classic","2146","click"
"1351","funny","diet","2147","load"
"1351","funny","diet","2148","click"
"1352","funny","classic","2149","load"
"1352","funny","classic","2150","click"
"1353","funny","classic","2151","load"
"1353","funny","classic","2152","click"
"1353","funny","classic","2153","click"
"1354","patriotic","diet","2154","load"
"1355","funny","classic","2155","load"
"1356","patriotic","classic","2156","load"
"1357","funny","diet","2157","load"
"1358","patriotic","classic","2158","load"
"1359","patriotic","classic","2159","load"
"1360","patriotic","classic","2160","load"
"1361","funny","classic","2161","load"
"1362","funny","diet","2162","load"
"1363","patriotic","diet","2163","load"
"1364","patriotic","classic","2164","load"
"1365","funny","diet","2165","load"
"1366","funny","diet","2166","load"
"1367","patriotic","classic","2167","load"
"1368","funny","diet","2168","load"
"1369","funny","classic","2169","load"
"1369","funny","classic","2170","click"
"1369","funny","classic","2171","click"
"1370","patriotic","diet","2172","load"
"1370","patriotic","diet","2173","click"
"1370","patriotic","diet","2174","click"
"1371","patriotic","diet","2175","load"
"1372","patriotic","classic","2176","load"
"1373","patriotic","classic","2177","load"
"1374","patriotic","diet","2178","load"
"1375","patriotic","diet","2179","load"
"1375","patriotic","diet","2180","click"
"1376","patriotic","diet","2181","load"
"1377","funny","diet","2182","load"
"1378","funny","classic","2183","load"
"1378","funny","classic","2184","click"
"1378","funny","classic","2185","click"
"1378","funny","classic","2186","click"
"1379","patriotic","classic","2187","load"
"1380","patriotic","diet","2188","load"
"1381","patriotic","classic","2189","load"
"1382","patriotic","classic","2190","load"
"1383","funny","classic","2191","load"
"1383","funny","classic","2192","click"
"1383","funny","classic","2193","click"
"1383","funny","classic","2194","click"
"1383","funny","classic","2195","click"
"1384","funny","classic","2196","load"
"1384","funny","classic","2197","click"
"1384","funny","classic","2198","click"
"1385","patriotic","classic","2199","load"
"1385","patriotic","classic","2200","click"
"1386","funny","classic","2201","load"
"1386","funny","classic","2202","click"
"1387","patriotic","diet","2203","load"
"1387","patriotic","diet","2204","click"
"1388","funny","classic","2205","load"
"1388","funny","classic","2206","click"
"1388","funny","classic","2207","click"
"1388","funny","classic","2208","click"
"1388","funny","classic","2209","click"
"1388","funny","classic","2210","click"
"1389","patriotic","classic","2211","load"
"1389","patriotic","classic","2212","click"
"1390","patriotic","diet","2213","load"
"1390","patriotic","diet","2214","click"
"1391","patriotic","diet","2215","load"
"1392","patriotic","diet","2216","load"
"1393","patriotic","classic","2217","load"
"1394","patriotic","classic","2218","load"
"1395","funny","diet","2219","load"
"1395","funny","diet","2220","click"
"1395","funny","diet","2221","click"
"1396","funny","diet","2222","load"
"1396","funny","diet","2223","click"
"1397","patriotic","diet","2224","load"
"1398","funny","classic","2225","load"
"1398","funny","classic","2226","click"
"1398","funny","classic","2227","click"
"1398","funny","classic","2228","click"
"1398","funny","classic","2229","click"
"1399","patriotic","classic","2230","load"
"1400","patriotic","diet","2231","load"
"1401","funny","classic","2232","load"
"1401","funny","classic","2233","click"
"1402","funny","diet","2234","load"
"1403","patriotic","diet","2235","load"
"1404","funny","diet","2236","load"
"1405","patriotic","classic","2237","load"
"1406","patriotic","classic","2238","load"
"1407","patriotic","classic","2239","load"
"1408","funny","classic","2240","load"
"1408","funny","classic","2241","click"
"1408","funny","classic","2242","click"
"1409","funny","diet","2243","load"
"1410","patriotic","classic","2244","load"
"1411","funny","classic","2245","load"
"1411","funny","classic","2246","click"
"1411","funny","classic","2247","click"
"1411","funny","classic","2248","click"
"1412","funny","diet","2249","load"
"1413","funny","classic","2250","load"
"1414","funny","diet","2251","load"
"1415","patriotic","diet","2252","load"
"1416","patriotic","classic","2253","load"
"1417","patriotic","diet","2254","load"
"1418","patriotic","diet","2255","load"
"1419","patriotic","classic","2256","load"
"1420","funny","diet","2257","load"
"1420","funny","diet","2258","click"
"1421","patriotic","classic","2259","load"
"1421","patriotic","classic","2260","click"
"1422","funny","diet","2261","load"
"1423","patriotic","diet","2262","load"
"1424","patriotic","classic","2263","load"
"1425","funny","classic","2264","load"
"1425","funny","classic","2265","click"
"1426","funny","classic","2266","load"
"1426","funny","classic","2267","click"
"1426","funny","classic","2268","click"
"1427","patriotic","classic","2269","load"
"1428","funny","diet","2270","load"
"1429","patriotic","diet","2271","load"
"1430","funny","diet","2272","load"
"1431","patriotic","classic","2273","load"
"1431","patriotic","classic","2274","click"
"1432","patriotic","classic","2275","load"
"1433","funny","classic","2276","load"
"1433","funny","classic","2277","click"
"1433","funny","classic","2278","click"
"1434","funny","classic","2279","load"
"1434","funny","classic","2280","click"
"1434","funny","classic","2281","click"
"1434","funny","classic","2282","click"
"1434","funny","classic","2283","click"
"1435","patriotic","classic","2284","load"
"1436","patriotic","classic","2285","load"
"1437","patriotic","diet","2286","load"
"1438","funny","diet","2287","load"
"1438","funny","diet","2288","click"
"1439","patriotic","classic","2289","load"
"1440","funny","classic","2290","load"
"1440","funny","classic","2291","click"
"1441","patriotic","diet","2292","load"
"1442","patriotic","diet","2293","load"
"1443","funny","diet","2294","load"
"1443","funny","diet","2295","click"
"1443","funny","diet","2296","click"
"1444","funny","diet","2297","load"
"1445","funny","diet","2298","load"
"1446","patriotic","classic","2299","load"
"1447","patriotic","classic","2300","load"
"1448","funny","diet","2301","load"
"1449","funny","classic","2302","load"
"1450","patriotic","diet","2303","load"
"1450","patriotic","diet","2304","click"
"1451","funny","classic","2305","load"
"1451","funny","classic","2306","click"
"1451","funny","classic","2307","click"
"1452","funny","diet","2308","load"
"1452","funny","diet","2309","click"
"1453","funny","classic","2310","load"
"1453","funny","classic","2311","click"
"1454","funny","classic","2312","load"
"1454","funny","classic","2313","click"
"1454","funny","classic","2314","click"
"1454","funny","classic","2315","click"
"1455","patriotic","classic","2316","load"
"1456","funny","diet","2317","load"
"1457","patriotic","diet","2318","load"
"1458","funny","diet","2319","load"
"1459","patriotic","classic","2320","load"
"1459","patriotic","classic","2321","click"
"1460","funny","diet","2322","load"
"1460","funny","diet","2323","click"
"1461","patriotic","classic","2324","load"
"1462","patriotic","classic","2325","load"
"1463","funny","diet","2326","load"
"1464","funny","diet","2327","load"
"1464","funny","diet","2328","click"
"1464","funny","diet","2329","click"
"1465","patriotic","diet","2330","load"
"1466","funny","diet","2331","load"
"1467","patriotic","classic","2332","load"
"1468","funny","diet","2333","load"
"1468","funny","diet","2334","click"
"1469","patriotic","classic","2335","load"
"1470","funny","classic","2336","load"
"1470","funny","classic","2337","click"
"1470","funny","classic","2338","click"
"1471","funny","classic","2339","load"
"1471","funny","classic","2340","click"
"1471","funny","classic","2341","click"
"1472","funny","diet","2342","load"
"1473","funny","diet","2343","load"
"1474","patriotic","classic","2344","load"
"1475","funny","diet","2345","load"
"1476","funny","classic","2346","load"
"1476","funny","classic","2347","click"
"1476","funny","classic","2348","click"
"1476","funny","classic","2349","click"
"1476","funny","classic","2350","click"
"1477","funny","classic","2351","load"
"1477","funny","classic","2352","click"
"1478","funny","classic","2353","load"
"1479","patriotic","classic","2354","load"
"1480","funny","diet","2355","load"
"1481","patriotic","classic","2356","load"
"1482","patriotic","classic","2357","load"
"1483","patriotic","diet","2358","load"
"1483","patriotic","diet","2359","click"
"1484","patriotic","diet","2360","load"
"1485","patriotic","diet","2361","load"
"1486","funny","diet","2362","load"
"1487","patriotic","diet","2363","load"
"1488","patriotic","diet","2364","load"
"1489","patriotic","classic","2365","load"
"1490","funny","diet","2366","load"
"1490","funny","diet","2367","click"
"1491","funny","diet","2368","load"
"1492","funny","classic","2369","load"
"1492","funny","classic","2370","click"
"1492","funny","classic","2371","click"
"1493","patriotic","diet","2372","load"
"1494","funny","diet","2373","load"
"1495","funny","diet","2374","load"
"1496","funny","classic","2375","load"
"1496","funny","classic","2376","click"
"1497","patriotic","diet","2377","load"
"1498","patriotic","diet","2378","load"
"1499","funny","diet","2379","load"
"1499","funny","diet","2380","click"
"1500","patriotic","diet","2381","load"
"1501","funny","classic","2382","load"
"1501","funny","classic","2383","click"
"1501","funny","classic","2384","click"
"1501","funny","classic","2385","click"
"1501","funny","classic","2386","click"
"1501","funny","classic","2387","click"
"1502","patriotic","classic","2388","load"
"1503","patriotic","diet","2389","load"
"1504","funny","classic","2390","load"
"1504","funny","classic","2391","click"
"1505","funny","classic","2392","load"
"1505","funny","classic","2393","click"
"1505","funny","classic","2394","click"
"1506","patriotic","classic","2395","load"
"1507","patriotic","classic","2396","load"
"1507","patriotic","classic","2397","click"
"1508","funny","diet","2398","load"
"1509","funny","classic","2399","load"
"1509","funny","classic","2400","click"
"1509","funny","classic","2401","click"
"1510","patriotic","classic","2402","load"
"1511","funny","diet","2403","load"
"1512","funny","diet","2404","load"
"1513","funny","classic","2405","load"
"1514","patriotic","diet","2406","load"
"1515","patriotic","classic","2407","load"
"1516","funny","diet","2408","load"
"1517","patriotic","diet","2409","load"
"1518","funny","diet","2410","load"
"1519","patriotic","diet","2411","load"
"1520","patriotic","classic","2412","load"
"1521","funny","diet","2413","load"
"1522","patriotic","diet","2414","load"
"1523","funny","classic","2415","load"
"1524","funny","classic","2416","load"
"1524","funny","classic","2417","click"
"1524","funny","classic","2418","click"
"1525","funny","diet","2419","load"
"1526","funny","classic","2420","load"
"1526","funny","classic","2421","click"
"1526","funny","classic","2422","click"
"1526","funny","classic","2423","click"
"1526","funny","classic","2424","click"
"1526","funny","classic","2425","click"
"1527","patriotic","classic","2426","load"
"1528","funny","diet","2427","load"
"1529","funny","classic","2428","load"
"1530","funny","diet","2429","load"
"1531","funny","diet","2430","load"
"1532","patriotic","classic","2431","load"
"1533","patriotic","diet","2432","load"
"1534","patriotic","diet","2433","load"
"1534","patriotic","diet","2434","click"
"1535","funny","diet","2435","load"
"1536","patriotic","diet","2436","load"
"1537","patriotic","classic","2437","load"
"1537","patriotic","classic","2438","click"
"1538","patriotic","diet","2439","load"
"1539","patriotic","diet","2440","load"
"1539","patriotic","diet","2441","click"
"1539","patriotic","diet","2442","click"
"1540","funny","diet","2443","load"
"1541","funny","classic","2444","load"
"1541","funny","classic","2445","click"
"1542","funny","classic","2446","load"
"1542","funny","classic","2447","click"
"1543","funny","classic","2448","load"
"1543","funny","classic","2449","click"
"1543","funny","classic","2450","click"
"1543","funny","classic","2451","click"
"1543","funny","classic","2452","click"
"1544","funny","diet","2453","load"
"1545","patriotic","classic","2454","load"
"1546","patriotic","classic","2455","load"
"1547","funny","classic","2456","load"
"1547","funny","classic","2457","click"
"1548","funny","diet","2458","load"
"1549","funny","classic","2459","load"
"1549","funny","classic","2460","click"
"1550","patriotic","diet","2461","load"
"1550","patriotic","diet","2462","click"
"1551","funny","diet","2463","load"
"1552","patriotic","diet","2464","load"
"1553","funny","classic","2465","load"
"1554","funny","classic","2466","load"
"1554","funny","classic","2467","click"
"1554","funny","classic","2468","click"
"1554","funny","classic","2469","click"
"1555","funny","classic","2470","load"
"1555","funny","classic","2471","click"
"1555","funny","classic","2472","click"
"1556","funny","classic","2473","load"
"1556","funny","classic","2474","click"
"1556","funny","classic","2475","click"
"1557","patriotic","classic","2476","load"
"1558","funny","diet","2477","load"
"1559","funny","classic","2478","load"
"1559","funny","classic","2479","click"
"1559","funny","classic","2480","click"
"1560","funny","classic","2481","load"
"1560","funny","classic","2482","click"
"1561","funny","diet","2483","load"
"1562","funny","diet","2484","load"
"1563","funny","diet","2485","load"
"1564","funny","classic","2486","load"
"1564","funny","classic","2487","click"
"1564","funny","classic","2488","click"
"1565","funny","diet","2489","load"
"1566","funny","classic","2490","load"
"1566","funny","classic","2491","click"
"1566","funny","classic","2492","click"
"1566","funny","classic","2493","click"
